"ENTREZ","symbol_name","ensembl_id","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"148327","CREB3L4","ENSG00000143578",126.230736116055,0.293469018108619,0.344105798801843,0.852845314233185,0.393745091065152,0.655805912082254
"51176","LEF1","ENSG00000138795",5681.96536804697,-0.283302357577648,0.332496964403474,-0.852044944488184,0.394189147248243,0.656282545512309
"10113","PREB","ENSG00000138073",530.518855881562,0.195336613184424,0.229681221182427,0.850468367325843,0.395064740006369,0.656945828691114
"5814","PURB","ENSG00000146676",1461.46044911201,-0.164951222913226,0.194249554761694,-0.849171691104204,0.395785763054491,0.657511173720263
"7771","ZNF112","ENSG00000062370",27.3565967049492,0.637861721391095,0.751824864526569,0.848417964724754,0.39620524132288,0.657719001069021
"23414","ZFPM2","ENSG00000169946",9.01434282078147,1.33554841537696,1.57696220713745,0.846912125941999,0.397044103111046,0.658503233309229
"4849","CNOT3","ENSG00000088038",937.720217784796,0.226204267202515,0.267610192486374,0.845275230740819,0.397957187143114,0.659814607377681
"860","RUNX2","ENSG00000124813",1330.24154439087,-0.14467025865839,0.171267612151662,-0.844702958375348,0.398276707312551,0.66004262250633
"1147","CHUK","ENSG00000213341",797.616735794219,-0.210808873723121,0.249628769420524,-0.844489496192613,0.398395930461715,0.660085274258658
"7673","ZNF222","ENSG00000159885",58.7972134554185,0.422794157034782,0.501268412148876,0.843448633083252,0.398977582446231,0.660511450333108
"220929","ZNF438","ENSG00000183621",440.946160246566,-0.19579472583249,0.232086160575167,-0.843629475136571,0.398876488161279,0.660511450333108
"7150","TOP1","ENSG00000198900",1516.98047119725,-0.16211430086577,0.192377324100774,-0.842689239095813,0.399402267037476,0.660990827812443
"115950","ZNF653","ENSG00000161914",95.8754417437317,0.393226129172752,0.466957359091911,0.842102863390902,0.39973037864207,0.661330818247476
"7639","ZNF85","ENSG00000105750",169.911133312367,0.326574933413567,0.388147073700992,0.841369046788546,0.400141220377592,0.661655185662327
"64798","DEPTOR","ENSG00000155792",44.1015387699448,0.405149119212975,0.481714347739622,0.841056782124265,0.4003161248886,0.661803021518034
